,university,career,inscription_date,last_name,first_name,gender,age,location,email,postal_code
1124,universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020-09-07,kimberly thompson,nan,female,32.0,gahan,ngalloway@gmail.com,2745
1125,universidad tecnológica nacional,actuario,2020-11-29,ryan williams,nan,male,82.0,abra_guazu,ocrawford@yahoo.com,3197
1126,universidad tecnológica nacional,diseño de imagen y sonido,2020-09-08,james estrada,nan,male,114.0,estacion_yerua,natalie44@gmail.com,3214
1127,universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-17,bryan mcdaniel,nan,male,94.0,bajo_de_los_sueldos,gwilliams@hotmail.com,4151
1128,universidad tecnológica nacional,actuario,2020-12-03,kelly lopez,nan,female,110.0,campo_aristimuño,clinton39@hotmail.com,6474
1129,universidad tecnológica nacional,ingeniería mecánica,2020-10-13,tyler miles,nan,male,107.0,centenario,matthewjackson@hotmail.com,8309
1130,universidad tecnológica nacional,actuario,2020-10-03,sarah livingston,nan,female,51.0,cameron,conniegonzalez@hotmail.com,9017
1131,universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020-11-29,brian massey,nan,male,37.0,castilla,pstewart@yahoo.com,6616
1132,universidad tecnológica nacional,ciencias veterinarias,2020-10-08,robert lopez,nan,male,39.0,adolfo_alsina,johnsonantonio@hotmail.com,2311
1133,universidad tecnológica nacional,ciencias veterinarias,2020-10-08,robert lopez,nan,male,39.0,adolfo_alsina,johnsonantonio@hotmail.com,6430
1134,universidad tecnológica nacional,licenciatura en psicología,2020-10-13,megan werner,nan,female,69.0,colonia_los_tres_usaris,laura27@gmail.com,2760
1135,universidad tecnológica nacional,licenciatura en psicología,2021-01-31,john sanchez,nan,male,61.0,girodias,harveyandre@gmail.com,6407
1136,universidad tecnológica nacional,licenciatura en sociología,2021-01-13,mr. christopher carlson jr.,nan,male,53.0,agua_amarga,cguzman@yahoo.com,5563
1137,universidad tecnológica nacional,licenciatura en sociología,2021-01-13,mr. christopher carlson jr.,nan,male,53.0,agua_amarga,cguzman@yahoo.com,5719
1138,universidad tecnológica nacional,licenciatura en ciencia política,2020-10-06,julia gallegos,nan,female,47.0,calchaqui,cortiz@gmail.com,3050
1139,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-09-23,gina oliver,nan,female,46.0,blaquier,michaelpaul@yahoo.com,6065
1140,universidad tecnológica nacional,licenciatura en psicología,2021-01-13,eric phillips,nan,male,105.0,correa,rosejason@yahoo.com,2506
1141,universidad tecnológica nacional,diseño industrial,2020-12-27,kimberly wood,nan,female,19.0,comodoro_rivadavia,mhayes@gmail.com,9000
1142,universidad tecnológica nacional,licenciatura en musicoterapia,2020-11-17,nancy myers,nan,female,112.0,arturo_vatteone,rsharp@hotmail.com,6433
1143,universidad tecnológica nacional,licenciatura en musicoterapia,2021-02-01,frank hughes,nan,male,106.0,el_zorro,rojaskelly@gmail.com,8151
1144,universidad tecnológica nacional,farmacia,2020-09-06,john harrison,nan,male,109.0,alagon,robert81@yahoo.com,6463
1145,universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020-10-20,robert reed,nan,male,111.0,bombal,gguzman@hotmail.com,2179
1146,universidad tecnológica nacional,ciencias veterinarias,2020-12-15,jonathan huff,nan,male,82.0,los_corredores,christopherfletcher@hotmail.com,5521
1147,universidad tecnológica nacional,actuario,2020-12-06,cory perez,nan,male,39.0,bonpland_norte,juliamitchell@hotmail.com,3318
1148,universidad tecnológica nacional,contador público,2020-12-09,sandra silva,nan,female,101.0,aeropuerto_ezeiza,rmay@hotmail.com,1802
1149,universidad tecnológica nacional,licenciatura en musicoterapia,2021-01-02,lori yates,nan,female,19.0,12_de_octubre,coreygibson@yahoo.com,5596
1150,universidad tecnológica nacional,licenciatura en musicoterapia,2021-01-02,lori yates,nan,female,19.0,12_de_octubre,coreygibson@yahoo.com,6501
1151,universidad tecnológica nacional,contador público,2020-10-27,michele sherman,nan,female,31.0,erezcano,emily86@hotmail.com,2903
1152,universidad tecnológica nacional,licenciatura en psicología,2021-01-23,renee george,nan,female,109.0,corbett,xwilliams@gmail.com,6507
1153,universidad tecnológica nacional,agronomía,2020-12-07,charles bailey,nan,male,44.0,campo_rodriguez,lewismallory@gmail.com,2255
1154,universidad tecnológica nacional,agronomía,2020-12-29,lisa morrison,nan,female,114.0,arminda,morenojason@yahoo.com,2119
1155,universidad tecnológica nacional,contador público,2021-01-11,mark esparza,nan,male,114.0,correa,adkinsmelissa@yahoo.com,2506
1156,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021-01-14,jesus carney,nan,male,100.0,juan_vucetich_ex_dr_r_levene,aliciagalvan@yahoo.com,1894
1157,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-12-01,regina reyes,nan,female,99.0,el_arbolito,taylortony@gmail.com,2721
1158,universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-09-30,elizabeth mcdaniel,nan,female,79.0,funke,kevin96@yahoo.com,7220
1159,universidad tecnológica nacional,ciencias veterinarias,2020-09-29,samantha wilson,nan,female,101.0,baños_pismanta,dianaross@gmail.com,5465
1160,universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-09-08,melissa parker,nan,female,100.0,cerana,fjohnson@yahoo.com,2202
1161,universidad tecnológica nacional,bioquímica,2020-10-23,robert smith,nan,male,56.0,el_cipres,kelsey48@yahoo.com,5585
1162,universidad tecnológica nacional,ingeniería mecánica,2020-09-15,steven johnson,nan,male,99.0,ricardo_rojas,sawyerandrew@hotmail.com,1618
1163,universidad tecnológica nacional,ciencias veterinarias,2021-01-03,linda price,nan,female,111.0,campo_monte_la_viruela,bill63@yahoo.com,3551
1164,universidad tecnológica nacional,licenciatura en ciencia política,2020-09-18,micheal lopez,nan,male,100.0,ampata,contreraspaul@yahoo.com,4174
1165,universidad tecnológica nacional,actuario,2020-10-11,amy miller,nan,female,63.0,colonia_josefa,dunncynthia@yahoo.com,8363
1166,universidad tecnológica nacional,ingeniería mecánica,2020-11-26,jose trujillo,nan,male,68.0,gorchs,dgarcia@hotmail.com,7226
1167,universidad tecnológica nacional,bioquímica,2021-01-27,jesus reynolds,nan,male,82.0,cinco_saltos,cindygarza@yahoo.com,8303
1168,universidad tecnológica nacional,ingeniería mecánica,2020-09-28,brandon myers,nan,male,30.0,batiruana,bakermary@yahoo.com,4162
1169,universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-11-13,alvin walker,nan,male,88.0,barrio_la_union,lyonssydney@gmail.com,4648
1170,universidad tecnológica nacional,licenciatura en psicología,2021-01-07,corey burton,nan,male,57.0,el_cenizo,david48@yahoo.com,5645
1171,universidad tecnológica nacional,actuario,2020-10-19,crystal smith,nan,female,110.0,buena_nueva,garciawesley@gmail.com,5523
1172,universidad tecnológica nacional,licenciatura en ciencias ambientales,2020-09-26,tiffany hunter,nan,female,73.0,san_mayol,jacobblevins@hotmail.com,7519
1173,universidad tecnológica nacional,licenciatura en psicología,2020-10-23,robin baker,nan,female,64.0,bella_vista,perkinsrobert@yahoo.com,1661
1174,universidad tecnológica nacional,licenciatura en psicología,2020-10-23,robin baker,nan,female,64.0,bella_vista,perkinsrobert@yahoo.com,3432
1175,universidad tecnológica nacional,licenciatura en psicología,2020-10-23,robin baker,nan,female,64.0,bella_vista,perkinsrobert@yahoo.com,4622
1176,universidad tecnológica nacional,licenciatura en psicología,2020-10-23,robin baker,nan,female,64.0,bella_vista,perkinsrobert@yahoo.com,5381
1177,universidad tecnológica nacional,licenciatura en psicología,2020-10-23,robin baker,nan,female,64.0,bella_vista,perkinsrobert@yahoo.com,5835
1178,universidad tecnológica nacional,licenciatura en artes,2020-09-07,hayley lawson,nan,female,81.0,estacion_saguier,colonalfred@yahoo.com,2315
1179,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-11-18,michelle patterson,nan,female,94.0,villa_numancia,dawnwarner@hotmail.com,1858
1180,universidad tecnológica nacional,licenciatura en sociología,2020-12-16,kelly reeves,nan,female,115.0,jose_leon_suarez,silvascott@yahoo.com,1655
1181,universidad tecnológica nacional,farmacia,2020-12-02,jordan bryant,nan,female,102.0,la_lucila,wharris@yahoo.com,1636
1182,universidad tecnológica nacional,farmacia,2020-12-02,jordan bryant,nan,female,102.0,la_lucila,wharris@yahoo.com,3072
1183,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-09-09,donna lucas,nan,female,78.0,cañadon_de_las_vacas,sellersrussell@gmail.com,9300
1184,universidad tecnológica nacional,agronomía,2020-10-12,blake pitts,nan,male,45.0,campo_redondo,schneiderlindsey@gmail.com,3581
1185,universidad tecnológica nacional,licenciatura en ciencias geológicas,2021-01-11,timothy collins,nan,male,63.0,colonia_la_gaviota,moyermichael@gmail.com,6354
1186,universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020-11-10,nicole myers,nan,female,105.0,bigand,davidcarroll@gmail.com,2177
1187,universidad tecnológica nacional,farmacia,2020-09-27,tina fuentes,nan,female,57.0,alzaga,carolynnguyen@hotmail.com,7021
1188,universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-01,louis hawkins,nan,male,33.0,9_de_julio,troyjenkins@yahoo.com,3445
1189,universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-01,louis hawkins,nan,male,33.0,9_de_julio,troyjenkins@yahoo.com,3714
1190,universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-01,louis hawkins,nan,male,33.0,9_de_julio,troyjenkins@yahoo.com,5417
1191,universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-01,louis hawkins,nan,male,33.0,9_de_julio,troyjenkins@yahoo.com,5533
1192,universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-01,louis hawkins,nan,male,33.0,9_de_julio,troyjenkins@yahoo.com,5831
1193,universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-01,louis hawkins,nan,male,33.0,9_de_julio,troyjenkins@yahoo.com,6500
1194,universidad tecnológica nacional,ciencias veterinarias,2020-10-10,matthew roberts,nan,male,113.0,don_torcuato,williamspenny@hotmail.com,1611
1195,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-18,mark williams,nan,male,35.0,abramo,bwillis@yahoo.com,8212
1196,universidad tecnológica nacional,diseño industrial,2020-10-25,aaron wade,nan,male,96.0,girodias,jamesburnett@gmail.com,6407
1197,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021-01-25,michelle lee,nan,female,71.0,coronel_granada,hmiller@yahoo.com,6062
1198,universidad tecnológica nacional,licenciatura en ciencias de la computación,2020-09-02,christine dominguez,nan,female,106.0,campo_la_lima,wwhite@hotmail.com,8150
1199,universidad tecnológica nacional,ciencias veterinarias,2020-11-11,christopher myers,nan,male,16.0,estacion_saguier,ortegarobert@hotmail.com,2315
1200,universidad tecnológica nacional,técnico para bioterios,2020-09-06,angela newman,nan,female,96.0,anderson,matthewwilliams@yahoo.com,6621
1201,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-10-23,kelly williams,nan,female,102.0,kilometro_374,srose@yahoo.com,3446
1202,universidad tecnológica nacional,licenciatura en administración,2021-01-09,brian gay,nan,male,62.0,acasape,joanhoover@gmail.com,5722
1203,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-09,stacey morales,nan,female,95.0,campo_crenna,millerlaurie@gmail.com,2185
1204,universidad tecnológica nacional,diseño de imagen y sonido,2021-01-02,connie macias,nan,female,30.0,cucullu,sharon39@hotmail.com,6723
1205,universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021-01-08,alyssa jones,nan,female,113.0,arturo_segui,murphyfrederick@hotmail.com,1895
1206,universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-09-10,rhonda wilson,nan,female,18.0,abra_de_pives,penningtonnicholas@gmail.com,4618
1207,universidad tecnológica nacional,bioquímica,2020-10-09,lance mann,nan,male,41.0,el_lenguaraz,esoto@yahoo.com,7635
1208,universidad tecnológica nacional,licenciatura en administración,2021-01-07,andrew snyder,nan,male,111.0,alto_del_saladillo,nathan36@gmail.com,4500
1209,universidad tecnológica nacional,licenciatura en administración,2021-01-07,andrew snyder,nan,male,111.0,alto_del_saladillo,nathan36@gmail.com,4522
1210,universidad tecnológica nacional,diseño de imagen y sonido,2021-01-29,katie salinas,nan,female,115.0,ambas_puntillas,mrussell@yahoo.com,5442
1211,universidad tecnológica nacional,farmacia,2020-11-20,kevin lopez,nan,male,78.0,despeñaderos,jennifer26@hotmail.com,7531
1212,universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-12,savannah herman,nan,female,22.0,aguada_de_guerra,justinmiller@hotmail.com,8424
1213,universidad tecnológica nacional,ingeniería en informática,2020-10-26,zachary carroll,nan,male,28.0,los_gauchos,weaverlisa@gmail.com,6343
1214,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-11-11,justin macdonald,nan,male,55.0,rafael_castillo,kboyer@gmail.com,1755
1215,universidad tecnológica nacional,licenciatura en psicología,2021-01-20,edward brown,nan,male,102.0,catamontaña,obriencory@yahoo.com,4603
1216,universidad tecnológica nacional,ciencias veterinarias,2020-11-26,deborah adams,nan,female,97.0,colonia_nueva_montevideo,michealbradley@yahoo.com,2828
1217,universidad tecnológica nacional,ingeniería en informática,2020-09-18,maria avila,nan,female,100.0,bella_vista,oluna@yahoo.com,1661
1218,universidad tecnológica nacional,ingeniería en informática,2020-09-18,maria avila,nan,female,100.0,bella_vista,oluna@yahoo.com,3432
1219,universidad tecnológica nacional,ingeniería en informática,2020-09-18,maria avila,nan,female,100.0,bella_vista,oluna@yahoo.com,4622
1220,universidad tecnológica nacional,ingeniería en informática,2020-09-18,maria avila,nan,female,100.0,bella_vista,oluna@yahoo.com,5381
1221,universidad tecnológica nacional,ingeniería en informática,2020-09-18,maria avila,nan,female,100.0,bella_vista,oluna@yahoo.com,5835
1222,universidad tecnológica nacional,bioquímica,2020-11-23,jordan jones,nan,male,41.0,la_oriental,amberhaynes@gmail.com,6022
1223,universidad tecnológica nacional,medicina,2020-11-03,rachel green,nan,female,47.0,el_pingo,jocelynstewart@gmail.com,3132
1224,universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-12-16,brittany baker,nan,female,110.0,alegria,ryanwalter@yahoo.com,4506
1225,universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-12-16,brittany baker,nan,female,110.0,alegria,ryanwalter@yahoo.com,6389
1226,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021-01-04,jeremy walker,nan,male,40.0,cervantes,garzasamuel@gmail.com,8326
1227,universidad tecnológica nacional,licenciatura en ciencias ambientales,2020-09-03,sabrina thompson,nan,female,27.0,estrada,emurphy@yahoo.com,2409
1228,universidad tecnológica nacional,licenciatura en ciencia política,2020-12-01,carlos smith,nan,male,112.0,san_francisco_solano,gibsonandrew@gmail.com,1881
1229,universidad tecnológica nacional,diseño de imagen y sonido,2021-01-15,stacie hawkins,nan,female,32.0,villa_de_mayo,deanna19@gmail.com,1614
1230,universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021-01-06,mercedes garcia,nan,female,87.0,aldea_maria_luisa,bbolton@hotmail.com,3114
1231,universidad tecnológica nacional,actuario,2020-11-15,stacy dougherty,nan,female,51.0,cushamen,patricia87@gmail.com,9211
