,last_name,gender,age,email,birth_date,university,inscription_date,career,first_name,location,postal_code
1741,denise chen,female,29,courtneywilliams@yahoo.com,2009/03/15,universidad tecnológica nacional,2020-11-13,licenciatura en psicología,,bellocq,6535
1742,eric martinez,male,21,wnewman@yahoo.com,2017/01/12,universidad nacional de jujuy,2020-11-03,licenciatura en terapia ocupacional,,cerrillos al sud,5501
1743,carol finley,female,60,ahuber@hotmail.com,1978/11/13,universidad tecnológica nacional,2021-01-15,licenciatura en ciencias de la educación,,buena vista,3226
1744,samuel smith,male,92,acooper@gmail.com,1946/04/20,universidad nacional de jujuy,2020-12-13,licenciatura en gestión de agroalimentos,,jose clemente paz,1665
1745,albert coleman,male,111,humphreyheather@yahoo.com,1927/07/01,universidad tecnológica nacional,2021-01-29,licenciatura en ciencias antropológicas,,el olivo,6203
1746,michael williams,male,110,bryanallison@yahoo.com,1928/08/30,universidad tecnológica nacional,2020-09-20,licenciatura en administración,,allende,3550
1747,lisa stone,female,29,michelle97@yahoo.com,2009/04/17,universidad tecnológica nacional,2020-12-04,licenciatura en ciencias ambientales,,villa numancia,1858
1748,bryan raymond,male,19,kristin43@yahoo.com,2019/02/11,universidad tecnológica nacional,2020-09-17,licenciatura en ciencias antropológicas,,alto verde,2801
1749,scott morales,male,30,cathylewis@hotmail.com,2008/08/19,universidad tecnológica nacional,2020-11-12,licenciatura en producción de bioimagenes,,almacen cristian schubert,3111
1750,jacqueline mason,female,23,harrismichele@hotmail.com,2015/06/27,universidad tecnológica nacional,2020-09-26,ingeniería electrónica,,8 de diciembre,3450
1751,jasmin rocha,female,103,williamsmisty@yahoo.com,1935/03/28,universidad nacional de jujuy,2020-09-22,licenciatura en gestión de agroalimentos,,25 de mayo,3363
1752,jennifer mitchell,female,68,igreene@gmail.com,1970/02/27,universidad nacional de jujuy,2020-10-19,licenciatura en gestión de agroalimentos,,el espinillo,2946
1753,elizabeth hawkins md,female,30,qarnold@yahoo.com,2007/12/12,universidad nacional de jujuy,2020-09-07,farmacia,,abipones,3042
1754,jeremy stevens,male,18,wheelerlori@gmail.com,2021/01/13,universidad tecnológica nacional,2020-09-29,licenciatura en ciencias biológicas,,gobernador benegas,5544
1755,julie sloan,female,116,sjohnson@hotmail.com,1922/02/09,universidad nacional de jujuy,2020-09-30,licenciatura en ciencias antropológicas,,isla tigre,3583
1756,kimberly rodriguez,female,27,willischristine@gmail.com,2011/02/03,universidad nacional de jujuy,2021-01-20,licenciatura en gestión de agroalimentos,,pozo navagan,3621
1757,christopher williams,male,126,dwalker@gmail.com,1912/04/12,universidad tecnológica nacional,2020-11-05,licenciatura en ciencias biológicas,,rawson,6734
1758,barbara morales,female,85,olivereric@hotmail.com,1953/03/16,universidad tecnológica nacional,2020-09-12,contador público,,la querencia,2912
1759,mark perry,male,102,loganclayton@yahoo.com,1935/11/11,universidad nacional de jujuy,2020-10-03,ingeniería en informática,,arteaga,2187
1760,mitchell byrd,male,64,xday@hotmail.com,1974/01/03,universidad tecnológica nacional,2020-11-05,licenciatura en musicoterapia,,arbol solo,3230
1761,lori roberts,female,115,olsontracy@yahoo.com,1923/05/16,universidad nacional de jujuy,2020-11-23,farmacia,,3 de mayo,3334
1762,jessica graves,female,28,kellydana@hotmail.com,2009/12/24,universidad nacional de jujuy,2020-09-06,arquitectura,,dudignac,6505
1763,james knapp md,male,108,vjohnson@gmail.com,1930/10/21,universidad nacional de jujuy,2021-01-20,licenciatura en kinesiología y fisiatría,,cacui,3514
1764,michael hughes,male,97,megannunez@hotmail.com,1941/05/12,universidad nacional de jujuy,2021-01-07,licenciatura en musicoterapia,,clason,2146
1765,dalton hodges dds,male,44,richardcarroll@yahoo.com,1994/03/10,universidad tecnológica nacional,2020-09-09,licenciatura en ciencias geológicas,,isla,5873
1766,meredith gonzalez,female,108,johnlewis@yahoo.com,1930/08/26,universidad tecnológica nacional,2021-01-08,licenciatura en ciencia y tecnología de alimentos,,9 de abril,1776
1767,sarah rose,female,62,keithpeters@gmail.com,1976/01/24,universidad tecnológica nacional,2020-12-07,licenciatura en ciencias antropológicas,,agua verde,4715
1768,matthew murphy,male,120,edward67@hotmail.com,1918/06/04,universidad nacional de jujuy,2021-01-11,ingeniería mecánica,,sundblad,6401
1769,amy cannon,female,106,garrettthomas@yahoo.com,1931/12/24,universidad tecnológica nacional,2020-10-15,bioquímica,,barro negro,4718
1770,frances garcia,female,69,kimberlyberger@yahoo.com,1969/04/01,universidad nacional de jujuy,2020-12-17,licenciatura en artes,,capitan bermudez,2154
1771,charles powell,male,22,ericathomas@gmail.com,2016/03/07,universidad tecnológica nacional,2020-12-17,técnico para bioterios,,colonia celina,3113
1772,lisa garza,female,80,nroth@gmail.com,1958/04/15,universidad tecnológica nacional,2020-11-13,ingeniería mecánica,,abra,3414
1773,stacy ross,female,52,guerrashelby@yahoo.com,1985/12/16,universidad nacional de jujuy,2020-10-11,licenciatura en ciencias de la computación,,larrechea,2241
1774,jacob simmons,male,129,xpeterson@hotmail.com,1909/04/07,universidad tecnológica nacional,2020-11-20,licenciatura en artes,,colonia hardy,3592
1775,christian simmons,male,56,rbass@yahoo.com,1982/05/15,universidad nacional de jujuy,2021-01-19,licenciatura en ciencias antropológicas,,cañada de gomez,2500
1776,gary gonzalez,male,59,barbara10@yahoo.com,1979/04/26,universidad tecnológica nacional,2021-01-25,agronomía,,acostilla,4113
1777,teresa torres,female,93,edwardwilson@gmail.com,1944/11/13,universidad tecnológica nacional,2020-10-06,contador público,,arroyo aleli,2805
1778,sonya macdonald,female,57,jmiller@yahoo.com,1981/09/25,universidad tecnológica nacional,2020-12-25,contador público,,francisco madero,6472
1779,evan sullivan,male,30,mhill@yahoo.com,2007/11/12,universidad nacional de jujuy,2020-10-14,bioquímica,,frigorifico cap,9421
1780,jacob booth,male,80,ostewart@gmail.com,1958/09/22,universidad nacional de jujuy,2020-12-24,licenciatura en kinesiología y fisiatría,,balcosna,4719
1781,mary moran,female,110,brookethomas@yahoo.com,1928/08/08,universidad tecnológica nacional,2021-01-27,licenciatura en ciencias antropológicas,,gente grande,8379
1782,mitchell erickson,male,37,jason41@yahoo.com,2001/08/07,universidad nacional de jujuy,2021-01-08,ingeniería mecánica,,colonia pujol,3080
1783,jessica blevins,female,76,anthony25@hotmail.com,1962/09/10,universidad tecnológica nacional,2020-09-17,técnico para bioterios,,balneario atlantida,7607
1784,steven smith,male,128,msmith@hotmail.com,1910/08/31,universidad tecnológica nacional,2020-10-31,bioquímica,,caminera,8370
1785,tracy carlson,male,34,richmonica@gmail.com,2004/06/12,universidad tecnológica nacional,2020-09-04,licenciatura en psicología,,colonia valdez,2115
1786,michael hernandez,male,41,lindsey89@yahoo.com,1997/11/17,universidad tecnológica nacional,2020-11-18,arquitectura,,16 de julio,7313
1787,raymond aguirre,male,109,johngriffin@gmail.com,1928/11/18,universidad tecnológica nacional,2020-11-13,ingeniería mecánica,,barrio villa saladillo,7260
1788,tyler lawrence,male,73,michael94@gmail.com,1965/10/22,universidad nacional de jujuy,2020-11-22,licenciatura en ciencias de la computación,,cañada la negra,5881
1789,jessica garcia,female,90,keithrogers@hotmail.com,1948/07/16,universidad tecnológica nacional,2020-10-30,ingeniería en informática,,9 de julio kilometro 20,3380
1790,megan evans,female,50,townsendcharles@yahoo.com,1988/08/28,universidad tecnológica nacional,2020-09-26,agronomía,,arsenal de guerra san lorenzo,2156
1791,levi reed,male,46,hernandezjoseph@yahoo.com,1992/09/14,universidad tecnológica nacional,2020-09-17,licenciatura en ciencias de la educación,,colonia matilde,3013
1792,margaret williams,female,88,berrylynn@yahoo.com,1950/10/21,universidad tecnológica nacional,2020-12-18,licenciatura en planificación y diseño del paisaje,,chamical,5380
1793,jacob moran,male,50,ashley94@hotmail.com,1988/04/28,universidad tecnológica nacional,2020-12-03,licenciatura en ciencias geológicas,,felicia,3087
1794,cassandra simpson,female,62,hudsonmelissa@hotmail.com,1976/01/02,universidad tecnológica nacional,2020-10-24,licenciatura en relaciones del trabajo,,barrio ferri,5531
1795,david jones,male,41,jacksontodd@yahoo.com,1997/11/25,universidad tecnológica nacional,2020-12-26,contador público,,bajo de los sueldos,4151
1796,john schmidt,male,75,christopherfisher@gmail.com,1963/08/15,universidad nacional de jujuy,2020-09-11,licenciatura en administración,,abramo,8212
1797,kathleen edwards,female,23,tracyross@hotmail.com,2015/10/06,universidad tecnológica nacional,2020-11-08,ciencias veterinarias,,concepcion del bermejo,3708
1798,brandon harrison,male,97,fernandocarlson@yahoo.com,1941/07/14,universidad nacional de jujuy,2020-11-16,licenciatura en ciencia y tecnología de alimentos,,la colina,6269
1799,sara wood,female,38,daniel93@hotmail.com,1999/11/23,universidad nacional de jujuy,2020-09-14,agronomía,,muñiz,1663
1800,jack williams,male,109,walshkevin@hotmail.com,1928/12/16,universidad tecnológica nacional,2020-10-15,medicina,,aldea san antonio,2826
1801,susan becker,female,65,smithjordan@hotmail.com,1973/08/09,universidad nacional de jujuy,2020-11-24,ciencias veterinarias,,el pingo,3132
1802,matthew white,male,66,rodriguezcameron@hotmail.com,1971/12/21,universidad nacional de jujuy,2020-11-05,licenciatura en terapia ocupacional,,bahia tranquila,9405
1803,heather harrison,female,30,nicholasshepard@yahoo.com,2007/11/30,universidad nacional de jujuy,2020-11-28,licenciatura en sociología,,correntoso,8407
1804,susan jackson,female,23,alexander84@gmail.com,2015/09/24,universidad tecnológica nacional,2020-10-13,licenciatura en gestión de agroalimentos,,arminda,2119
1805,jesse carroll,male,108,ramoseric@gmail.com,1930/09/09,universidad nacional de jujuy,2021-01-15,farmacia,,colonia mabragaña,3283
1806,patricia thompson,female,109,margaret71@yahoo.com,1929/10/20,universidad nacional de jujuy,2020-12-16,diseño industrial,,cañada seca,5603
1807,craig cummings,male,78,williamstark@yahoo.com,1960/08/13,universidad nacional de jujuy,2020-10-30,licenciatura en ciencias de la educación,,algarrobo verde,5443
1808,terry ochoa,male,40,mariaturner@yahoo.com,1998/04/06,universidad nacional de jujuy,2020-11-16,licenciatura en ciencias ambientales,,arroyo grande,3203
1809,amber mason,female,83,deborahmontgomery@yahoo.com,1955/10/18,universidad tecnológica nacional,2020-10-17,licenciatura en ciencias ambientales,,esc nav militar rio sant,1927
1810,courtney flowers,female,92,tammygarner@gmail.com,1945/11/23,universidad nacional de jujuy,2020-10-26,licenciatura en relaciones del trabajo,,centinela,3306
1811,richard ballard,male,120,ianjackson@gmail.com,1917/10/17,universidad tecnológica nacional,2020-09-27,licenciatura en producción de bioimagenes,,ambato,4711
1812,jeremy buck,male,40,stanleyvincent@gmail.com,1998/01/17,universidad nacional de jujuy,2020-09-12,licenciatura en ciencia y tecnología de alimentos,,cañada de las ovejas,3267
1813,nicholas davila,male,124,donna62@hotmail.com,1914/03/25,universidad nacional de jujuy,2020-12-11,técnico para bioterios,,acerillos,5467
1814,christopher cooper,male,71,katiegreen@yahoo.com,1967/12/30,universidad nacional de jujuy,2021-01-10,licenciatura en terapia ocupacional,,cabreria,4655
1815,terry anderson,male,89,christopher90@hotmail.com,1949/11/14,universidad nacional de jujuy,2021-01-12,contador público,,colonia mendez bar,3443
1816,annette powell,female,83,robinsonhunter@hotmail.com,1954/09/21,universidad nacional de jujuy,2020-09-10,ingeniería en informática,,america unida,1862
1817,bruce ryan,male,34,parkchristy@yahoo.com,2004/07/04,universidad tecnológica nacional,2020-09-10,agronomía,,barrio lencina,5579
1818,anthony maynard,male,86,teresasalas@hotmail.com,1952/03/22,universidad tecnológica nacional,2020-11-17,licenciatura en ciencias antropológicas,,campo aristimuño,6474
1819,travis gray,male,107,harrydaniel@hotmail.com,1931/05/07,universidad nacional de jujuy,2020-12-02,licenciatura en musicoterapia,,planchada banderita,3370
1820,karla li,female,125,michael81@hotmail.com,1913/04/03,universidad nacional de jujuy,2020-10-30,licenciatura en sociología,,gomez,1983
1821,cassandra reid,female,44,daniel72@gmail.com,1994/06/26,universidad tecnológica nacional,2020-11-19,licenciatura en ciencias ambientales,,alegre,1987
1822,erica sanford,female,78,carlsonjason@hotmail.com,1960/02/24,universidad tecnológica nacional,2020-10-28,licenciatura en ciencia y tecnología de alimentos,,general guido,7118
1823,allison lynch,female,88,kayla46@gmail.com,1950/10/18,universidad nacional de jujuy,2020-12-25,licenciatura en psicología,,general conesa,2907
1824,hannah zamora,female,46,colin69@hotmail.com,1992/04/25,universidad nacional de jujuy,2020-12-16,licenciatura en musicoterapia,,camba paso,3201
1825,brian foster,male,100,jstanton@yahoo.com,1938/03/16,universidad tecnológica nacional,2020-11-08,licenciatura en ciencia política,,el chumbeau,7263
1826,christopher lee,male,89,uramirez@yahoo.com,1949/05/20,universidad tecnológica nacional,2020-12-12,farmacia,,almirante brown,3366
1827,samuel clark,male,121,adamsmark@gmail.com,1917/06/13,universidad nacional de jujuy,2021-01-15,diseño de imagen y sonido,,el alto,5577
1828,david meadows,male,74,meganlambert@yahoo.com,1963/11/05,universidad tecnológica nacional,2020-10-23,licenciatura en psicología,,favelli,5636
1829,matthew carter,male,80,brownanthony@gmail.com,1958/10/12,universidad tecnológica nacional,2020-11-04,licenciatura en relaciones del trabajo,,general rodriguez,1748
1830,lisa coleman,female,86,michaeljones@hotmail.com,1952/03/31,universidad nacional de jujuy,2020-11-24,técnico para bioterios,,monte chingolo,1825
1831,melanie brown,female,79,dcole@gmail.com,1959/05/30,universidad nacional de jujuy,2020-09-28,licenciatura en ciencias de la educación,,2 de julio,3344
1832,john brown,male,127,mbrown@hotmail.com,1911/08/29,universidad nacional de jujuy,2020-12-14,licenciatura en kinesiología y fisiatría,,general hornos,1739
1833,debra nguyen,female,100,michaelballard@hotmail.com,1938/10/24,universidad nacional de jujuy,2020-12-24,licenciatura en artes,,estela,8127
1834,april fernandez,female,130,shieldskathryn@yahoo.com,1908/06/22,universidad tecnológica nacional,2020-09-13,licenciatura en planificación y diseño del paisaje,,crotto,7307
1835,robert castillo,male,122,anthony33@gmail.com,1916/04/10,universidad tecnológica nacional,2020-12-15,licenciatura en relaciones del trabajo,,candioti,3018
1836,anthony bowen,male,100,kaylaschmidt@hotmail.com,1938/07/25,universidad tecnológica nacional,2020-11-08,ingeniería electrónica,,alegre,1987
1837,nicole stone,female,89,kennethhughes@gmail.com,1949/08/23,universidad tecnológica nacional,2020-10-04,licenciatura en kinesiología y fisiatría,,capilla guadalupe norte,3574
1838,carlos price,male,93,madison38@yahoo.com,1945/12/05,universidad nacional de jujuy,2020-12-14,licenciatura en relaciones del trabajo,,canning,1804
1839,collin estrada,male,88,michael67@yahoo.com,1950/05/30,universidad nacional de jujuy,2020-09-04,licenciatura en sociología,,kilometro 184,3620
1840,wayne franklin,male,21,hendersonsamantha@yahoo.com,2017/08/08,universidad nacional de jujuy,2020-11-27,licenciatura en psicología,,las hermanas,7412
1841,cody gonzalez,male,96,stephencampbell@gmail.com,1942/10/03,universidad tecnológica nacional,2020-11-21,licenciatura en planificación y diseño del paisaje,,fortin lavalle,7404
1842,christie taylor,female,78,williammueller@yahoo.com,1960/01/28,universidad nacional de jujuy,2020-12-10,licenciatura en psicología,,cuesta del ternero,9210
1843,alexander brown,male,95,ibrown@yahoo.com,1943/09/27,universidad tecnológica nacional,2020-11-07,licenciatura en psicología,,campo redondo,3581
1844,billy mack,male,24,phillip80@yahoo.com,2014/10/07,universidad tecnológica nacional,2020-11-08,licenciatura en ciencias de la computación,,avia terai,3706
1845,james thomas,male,124,balljennifer@yahoo.com,1913/10/10,universidad nacional de jujuy,2020-10-03,técnico para bioterios,,alberto gerchunoff,3170
